Date,PceID,PBlokID,PceStrtTime,PceEndTime,PceDuration,Reason,Comment,TrpNo,TrpInternalNo,TrpRoute,TrpDirection,TrpType,TrpStrtPlace, TrpSrtTime,TrpEndTime,TrpEndPlace,TrpBlock,Trp_duration,TrpDistance,TrpDutyNo,TrpPceNo, DutyType,ATMSDtyNum,ATMSBlkNum,hour,costcenter,Division,Exporttime,PermTripNumber 
11/05/2021, 53 -008, 53 - 11,0534,1431,  8h57   ,CT      ,,  101210,   53952853,   53,South,Regular,Terminal 25,0706,0829,Victoria / Tamcliff, 53 - 11,                  83,    16.969, 53 -008,        ,A,053008, 0531102,07 ,3201,01,2021-11-05_16:05;56.5,10053002060706
11/05/2021, 53 -008, 53 - 11,0534,1431,  8h57   ,CT      ,,  102500,   53952771,   53,North,Regular,Victoria / Tamcliff,0844,1012,Terminal 25, 53 - 11,                  88,    16.558, 53 -008,        ,A,053008, 0531102,08 ,3201,01,2021-11-05_16:05;56.5,10053002040844
11/05/2021, 53 -008, 53 - 11,0534,1431,  8h57   ,CT      ,,  103210,   53952813,   53,South,Regular,Terminal 25,1021,1152,Victoria / Tamcliff, 53 - 11,                  91,    16.969, 53 -008,        ,A,053008, 0531102,10 ,3201,01,2021-11-05_16:05;56.6,10053002061021
11/05/2021, 53 -008, 53 - 11,0534,1431,  8h57   ,CT      ,,  104700,   53952869,   53,North,Regular,Victoria / Tamcliff,1221,1353,Terminal 25, 53 - 11,                  92,    16.558, 53 -008,        ,A,053008, 0531102,12 ,3201,01,2021-11-05_16:05;56.6,10053002041221
11/05/2021, 53 -008, 53 - 11,0534,1431,  8h57   ,CT      ,,  105510,   53952886,   53,South,Regular,Terminal 25,1409,1431,Central / 6th, 53 - 11,                  22,     2.565, 53 -008,        ,A,053008, 0531102,14 ,3201,01,2021-11-05_16:05;56.4,10053002001409
11/05/2021, 53 -018, 53 -  4,1222,1626,  4h04   ,CTL     ,,       5,   54776052,,,Deadhead,Central / 6th,1222,1618,Olympic / Soto, 53 -  4,                 236,, 53 -018,        ,EB,053018, 0530400,12 ,3201,01,2021-11-05_16:05;59.3,0000000001222
11/05/2021, 53 -018, 53 -  4,1222,1626,  4h04   ,CTL     ,,  104210,   54776050,   53,South,Regular,Central / 6th,1222,1336,Victoria / Tamcliff, 53 -  4,                  74,    14.405, 53 -018,        ,EB,053018, 0530400,12 ,3201,01,2021-11-05_16:05;59.3,10053002061222
11/05/2021, 53 -018, 53 -  4,1222,1626,  4h04   ,CTL     ,,  105700,   53952739,   53,North,Regular,Victoria / Tamcliff,1401,1532,Terminal 25, 53 -  4,                  91,    16.558, 53 -018,        ,EB,053018, 0530400,14 ,3201,01,2021-11-05_16:05;59.4,10053002041401
11/05/2021, 53 -018, 53 -  4,1222,1626,  4h04   ,CTL     ,,  102110,   54064442,   62,South,Regular,Terminal 25,1556,1626,Olympic / Soto, 53 -  4,                  30,     4.717, 53 -018,        ,EB,053018, 0530400,15 ,3201,01,2021-11-05_16:05;59.4,10062003381556
11/05/2021, 53-104, 53 - 15,0914,1203,  2h49   ,CT      ,OK & GO,  102100,   53952743,   53,North,Regular,Victoria / Tamcliff,0806,0914,Central / 6th, 53 - 15,                  68,    14.079, 53 -703, 53 -508,EB,018019, 0531502,08 ,3201,01,2021-11-05_16:05;55.5,10053002040806
11/05/2021, 53-104, 53 - 15,0914,1203,  2h49   ,CT      ,OK & GO,  102100,   54774210,   53,North,Regular,Central / 6th,0914,0933,Terminal 25, 53 - 15,                  19,     2.479, 18 -019, 53 -104,EB,018019, 0531502,09 ,3201,01,2021-11-05_16:05;55.5,10053002040914
11/05/2021, 53-104, 53 - 15,0914,1203,  2h49   ,CT      ,OK & GO,  102910,   53952753,   53,South,Regular,Terminal 25,0951,1101,Avalon Station Layover, 53 - 15,                  70,    11.731, 18 -019, 53 -104,EB,018019, 0531502,09 ,3201,01,2021-11-05_16:05;55.6,10053002000951
11/05/2021, 53-104, 53 - 15,0914,1203,  2h49   ,CT      ,OK & GO,  103800,   53952764,   53,North,Regular,Avalon Station Layover,1111,1203,Central / 6th, 53 - 15,                  52,     8.754, 18 -019, 53 -104,EB,018019, 0531502,11 ,3201,01,2021-11-05_16:05;55.5,10053001961111
11/05/2021, 53-508, 53 - 15,0612,0914,  3h02   ,CT      ,, 1077799,   54391113,,,Pull-out,Division 1,0612,0626,Terminal 25, 53 - 15,                  14,     2.600, 53 -703, 53 -508,EB,053508, 0531502,06 ,3201,01,2021-11-05_16:05;54.8,10000000000612
11/05/2021, 53-508, 53 - 15,0612,0914,  3h02   ,CT      ,,  100810,   53952849,   53,South,Regular,Terminal 25,0626,0747,Victoria / Tamcliff, 53 - 15,                  81,    16.969, 53 -703, 53 -508,EB,053508, 0531502,06 ,3201,01,2021-11-05_16:05;54.9,10053002060626
11/05/2021, 53-508, 53 - 15,0612,0914,  3h02   ,CT      ,,  102100,   53952743,   53,North,Regular,Victoria / Tamcliff,0806,0914,Central / 6th, 53 - 15,                  68,    14.079, 53 -703, 53 -508,EB,053508, 0531502,08 ,3201,01,2021-11-05_16:05;54.8,10053002040806
11/05/2021, 53-508, 53 - 15,0612,0914,  3h02   ,CT      ,,  102100,   54774210,   53,North,Regular,Central / 6th,0914,0933,Terminal 25, 53 - 15,                  19,     2.479, 18 -019, 53 -104,EB,053508, 0531502,09 ,3201,01,2021-11-05_16:05;54.9,10053002040914
11/05/2021, 53-601, 53 - 22,1306,1901,  5h55   ,CT      ,, 1077711,   54391027,,,Pull-out,Division 1,1306,1320,Terminal 25, 53 - 22,                  14,     2.600, 53 -601, 53 -601,PTPM,053601,    2202,13 ,3201,01,2021-11-05_16:05;56.9,10000000001306
11/05/2021, 53-601, 53 - 22,1306,1901,  5h55   ,CT      ,,  105010,   53952754,   53,South,Regular,Terminal 25,1320,1456,Victoria / Tamcliff, 53 - 22,                  96,    16.969, 53 -601, 53 -601,PTPM,053601,    2202,13 ,3201,01,2021-11-05_16:05;57,10053002061320
11/05/2021, 53-601, 53 - 22,1306,1901,  5h55   ,CT      ,,  106500,   53952844,   53,North,Regular,Victoria / Tamcliff,1522,1651,Terminal 25, 53 - 22,                  89,    16.558, 53 -601, 53 -601,PTPM,053601,    2202,15 ,3201,01,2021-11-05_16:05;57,10053002041522
11/05/2021, 53-601, 53 - 22,1306,1901,  5h55   ,CT      ,,  107210,   53952795,   53,South,Regular,Terminal 25,1701,1831,Victoria / Tamcliff, 53 - 22,                  90,    16.969, 53 -601, 53 -601,PTPM,053601,    2202,17 ,3201,01,2021-11-05_16:05;57.1,10053002061701
11/05/2021, 53-601, 53 - 22,1306,1901,  5h55   ,CT      ,, 1077712,   54391028,,,Pull-in,Victoria / Tamcliff,1831,1901,Division 1, 53 - 22,                  30,    15.000, 53 -601, 53 -601,PTPM,053601,    2202,18 ,3201,01,2021-11-05_16:05;57.1,10000000001831
11/05/2021, 66 -011, 66 -  5,1301,1955,  6h54   ,CT      ,,  104510,   54776060,   66,West,Regular,Olympic / Central,1301,1340,6th / Oxford Terminal, 66 -  5,                  39,     4.986, 66 -011,        ,EB,066011, 0660501,13 ,3201,01,2021-11-05_16:05;55.8,10066003851301
11/05/2021, 66 -011, 66 -  5,1301,1955,  6h54   ,CT      ,,  106300,   54062031,   66,East,Regular,6th / Oxford Terminal,1358,1515,Montebello Metrolink Station, 66 -  5,                  77,    12.839, 66 -011,        ,EB,066011, 0660501,13 ,3201,01,2021-11-05_16:05;55.9,10066003921358
11/05/2021, 66 -011, 66 -  5,1301,1955,  6h54   ,CT      ,,  106510,   54062130,   66,West,Regular,Montebello Metrolink Station,1529,1644,6th / Oxford Terminal, 66 -  5,                  75,    13.022, 66 -011,        ,EB,066011, 0660501,15 ,3201,01,2021-11-05_16:05;56,10066003851529
11/05/2021, 66 -011, 66 -  5,1301,1955,  6h54   ,CT      ,,  108100,   54062039,   66,East,Regular,6th / Oxford Terminal,1659,1812,Montebello Metrolink Station, 66 -  5,                  73,    12.839, 66 -011,        ,EB,066011, 0660501,16 ,3201,01,2021-11-05_16:05;56,10066003921659
11/05/2021, 66 -011, 66 -  5,1301,1955,  6h54   ,CT      ,,  108910,   54061942,   66,West,Regular,Montebello Metrolink Station,1829,1938,8th / Western, 66 -  5,                  69,    12.551, 66 -011,        ,EB,066011, 0660501,18 ,3201,01,2021-11-05_16:05;56.1,10066003861829
11/05/2021, 66 -011, 66 -  5,1301,1955,  6h54   ,CT      ,, 1077651,   54390968,,,Pull-in,8th / Western,1938,1955,Division 1, 66 -  5,                  17,     5.200, 66 -011,        ,EB,066011, 0660501,19 ,3201,01,2021-11-05_16:05;56.1,10000000001938
11/05/2021, 66 -017, 66 -  4,1059,2014,  9h15   ,CT      ,,  103810,   54062060,   66,West,Regular,Commerce Center,1114,1230,6th / Oxford Terminal, 66 -  4,                  76,    11.888, 66 -017,        ,EB,066017, 0660401,11 ,3201,01,2021-11-05_16:05;58.2,10066004121114
11/05/2021, 66 -017, 66 -  4,1059,2014,  9h15   ,CT      ,,  105600,   54061992,   66,East,Regular,6th / Oxford Terminal,1248,1401,Commerce Center, 66 -  4,                  73,    10.738, 66 -017,        ,EB,066017, 0660401,12 ,3201,01,2021-11-05_16:05;58.2,10066004051248
11/05/2021, 66 -017, 66 -  4,1059,2014,  9h15   ,CT      ,,  105610,   54062069,   66,West,Regular,Commerce Center,1414,1530,6th / Oxford Terminal, 66 -  4,                  76,    11.888, 66 -017,        ,EB,066017, 0660401,14 ,3201,01,2021-11-05_16:05;58.3,10066004121414
11/05/2021, 66 -017, 66 -  4,1059,2014,  9h15   ,CT      ,,  107400,   54062001,   66,East,Regular,6th / Oxford Terminal,1548,1658,Commerce Center, 66 -  4,                  70,    10.738, 66 -017,        ,EB,066017, 0660401,15 ,3201,01,2021-11-05_16:05;58.3,10066004051548
11/05/2021, 66 -017, 66 -  4,1059,2014,  9h15   ,CT      ,,  108010,   54062129,   66,West,Regular,Commerce Center,1721,1837,6th / Oxford Terminal, 66 -  4,                  76,    11.888, 66 -017,        ,EB,066017, 0660401,17 ,3201,01,2021-11-05_16:05;58.3,10066004121721
11/05/2021, 66 -017, 66 -  4,1059,2014,  9h15   ,CT      ,,  109100,   54062137,   66,East,Regular,6th / Oxford Terminal,1846,1954,Montebello Metrolink Station, 66 -  4,                  68,    12.839, 66 -017,        ,EB,066017, 0660401,18 ,3201,01,2021-11-05_16:05;58.4,10066003921846
11/05/2021, 66 -017, 66 -  4,1059,2014,  9h15   ,CT      ,, 1077634,   54390952,,,Pull-in,Montebello Metrolink Station,1954,2014,Division 1, 66 -  4,                  20,     9.800, 66 -017,        ,EB,066017, 0660401,19 ,3201,01,2021-11-05_16:05;58.4,10000000001954
11/05/2021, 66-103, 66 - 15,1308,1833,  5h25   ,CT      ,,  105400,   54776061,   66,East,Regular,Olympic / Central,1308,1341,Commerce Center, 66 - 15,                  33,     5.859, 16 -004, 66 -103,EB,016004, 0661501,13 ,3201,01,2021-11-05_16:05;59,10066004051308
11/05/2021, 66-103, 66 - 15,1308,1833,  5h25   ,CT      ,,  105410,   54062065,   66,West,Regular,Commerce Center,1354,1510,6th / Oxford Terminal, 66 - 15,                  76,    11.888, 16 -004, 66 -103,EB,016004, 0661501,13 ,3201,01,2021-11-05_16:05;59,10066004121354
11/05/2021, 66-103, 66 - 15,1308,1833,  5h25   ,CT      ,,  107200,   54062000,   66,East,Regular,6th / Oxford Terminal,1528,1639,Commerce Center, 66 - 15,                  71,    10.738, 16 -004, 66 -103,EB,016004, 0661501,15 ,3201,01,2021-11-05_16:05;59.1,10066004051528
11/05/2021, 66-103, 66 - 15,1308,1833,  5h25   ,CT      ,,  107610,   54062115,   66,West,Regular,Commerce Center,1651,1808,6th / Oxford Terminal, 66 - 15,                  77,    11.888, 16 -004, 66 -103,EB,016004, 0661501,16 ,3201,01,2021-11-05_16:05;59.1,10066004121651
11/05/2021, 66-103, 66 - 15,1308,1833,  5h25   ,CT      ,, 1077794,   54391108,,,Pull-in,6th / Oxford Terminal,1808,1833,Division 1, 66 - 15,                  25,     4.900, 16 -004, 66 -103,EB,016004, 0661501,18 ,3201,01,2021-11-05_16:05;59.1,10000000001808
11/05/2021, 66-104, 66 - 19,1438,1928,  4h50   ,CT      ,, 1077782,   54391096,,,Pull-out,Division 1,1438,1458,Montebello Metrolink Station, 66 - 19,                  20,     8.400, 18 -013, 66 -104,EB,018013,    1902,14 ,3201,01,2021-11-05_16:05;56.7,10000000001438
11/05/2021, 66-104, 66 - 19,1438,1928,  4h50   ,CT      ,,  106110,   54062111,   66,West,Regular,Montebello Metrolink Station,1458,1614,6th / Oxford Terminal, 66 - 19,                  76,    13.022, 18 -013, 66 -104,EB,018013,    1902,14 ,3201,01,2021-11-05_16:05;56.8,10066003851458
11/05/2021, 66-104, 66 - 19,1438,1928,  4h50   ,CT      ,,  107800,   54062002,   66,East,Regular,6th / Oxford Terminal,1628,1738,Commerce Center, 66 - 19,                  70,    10.738, 18 -013, 66 -104,EB,018013,    1902,16 ,3201,01,2021-11-05_16:05;56.8,10066004051628
11/05/2021, 66-104, 66 - 19,1438,1928,  4h50   ,CT      ,,  108410,   54062132,   66,West,Regular,Commerce Center,1751,1903,6th / Oxford Terminal, 66 - 19,                  72,    11.888, 18 -013, 66 -104,EB,018013,    1902,17 ,3201,01,2021-11-05_16:05;56.8,10066004121751
11/05/2021, 66-104, 66 - 19,1438,1928,  4h50   ,CT      ,, 1077783,   54391097,,,Pull-in,6th / Oxford Terminal,1903,1928,Division 1, 66 - 19,                  25,     4.900, 18 -013, 66 -104,EB,018013,    1902,19 ,3201,01,2021-11-05_16:05;56.8,10000000001903
11/05/2021, 66-508, 66 - 20,0603,0916,  3h13   ,CT      ,, 1077780,   54391094,,,Pull-out,Division 1,0603,0623,Montebello Metrolink Station, 66 - 20,                  20,     8.400,    1074, 66 -508,EB,000107,    2001,06 ,3201,01,2021-11-05_16:05;56.6,10000000000603
11/05/2021, 66-508, 66 - 20,0603,0916,  3h13   ,CT      ,,  100910,   54062081,   66,West,Regular,Montebello Metrolink Station,0623,0730,6th / Oxford Terminal, 66 - 20,                  67,    13.022,    1074, 66 -508,EB,000107,    2001,06 ,3201,01,2021-11-05_16:05;56.7,10066003850623
11/05/2021, 66-508, 66 - 20,0603,0916,  3h13   ,CT      ,,  102500,   54062139,   66,East,Regular,6th / Oxford Terminal,0750,0856,Montebello Metrolink Station, 66 - 20,                  66,    12.839,    1074, 66 -508,EB,000107,    2001,07 ,3201,01,2021-11-05_16:05;56.7,10066003920750
11/05/2021, 66-508, 66 - 20,0603,0916,  3h13   ,CT      ,, 1077781,   54391095,,,Pull-in,Montebello Metrolink Station,0856,0916,Division 1, 66 - 20,                  20,     9.800,    1074, 66 -508,EB,000107,    2001,08 ,3201,01,2021-11-05_16:05;56.7,10000000000856
11/05/2021, 10 -006, 10 -  4,0954,1906,  9h12   ,CT      ,CANCELLED NO MANPOWER,  101600,   54774713,   10,East,Regular,Main / Venice,0954,1035,Avalon Station, 10 -  4,                  41,     8.736, 10 -006,        ,A,010006, 0100401,09 ,3202,02,2021-11-05_16:06;18.8,10010007080954
11/05/2021, 10 -006, 10 -  4,0954,1906,  9h12   ,CT      ,CANCELLED NO MANPOWER,  102710,   53970738,   10,West,Regular,Avalon Station,1115,1247,Arden Layover, 10 -  4,                  92,    15.912, 10 -006,        ,A,010006, 0100401,11 ,3202,02,2021-11-05_16:06;18.9,10010007141115
11/05/2021, 10 -006, 10 -  4,0954,1906,  9h12   ,CT      ,CANCELLED NO MANPOWER,  103200,   53970718,   10,East,Regular,Arden Layover,1304,1442,Avalon Station, 10 -  4,                  98,    16.522, 10 -006,        ,A,010006, 0100401,13 ,3202,02,2021-11-05_16:06;19,10010007081304
11/05/2021, 10 -006, 10 -  4,0954,1906,  9h12   ,CT      ,CANCELLED NO MANPOWER,  104310,   53970761,   10,West,Regular,Avalon Station,1515,1647,Arden Layover, 10 -  4,                  92,    15.912, 10 -006,        ,A,010006, 0100401,15 ,3202,02,2021-11-05_16:06;19,10010007141515
